brand,product_links
"drybar
","['Drybar', 'https://www.sephora.com/product/drybar-drybar-reserve-vibrating-flat-iron-P475092?skuId=2503670&icid2=products grid:p475092:product']"
"deborah-lippmann
","['Deborah Lippmann', 'https://www.sephora.com/product/gel-lab-pro-nail-polish-P404918?skuId=1991868&icid2=products grid:p404918:product']"
"deborah-lippmann
","['Deborah Lippmann', 'https://www.sephora.com/product/cuticle-lab-tm-P396014?skuId=1702539&icid2=products grid:p396014:product']"
"deborah-lippmann
","['Deborah Lippmann', 'https://www.sephora.com/product/bed-roses-nail-polish-set-P416422?skuId=1923374&icid2=products grid:p416422:product']"
"deborah-lippmann
","['Deborah Lippmann', 'https://www.sephora.com/product/cuticle-remover-P381211?skuId=1542026&icid2=products grid:p381211:product']"
"deborah-lippmann
","['Deborah Lippmann', 'https://www.sephora.com/product/the-cure-P385341?skuId=1578491&icid2=products grid:p385341:product']"
"deborah-lippmann
","['Deborah Lippmann', 'https://www.sephora.com/product/never-never-land-P429006?skuId=2043446&icid2=products grid:p429006:product']"
"deborah-lippmann
","['Deborah Lippmann', 'https://www.sephora.com/product/hyper-vibes-gel-lab-pro-color-summer-collection-P430966?skuId=2069144&icid2=products grid:p430966:product']"
"deborah-lippmann
","['Deborah Lippmann', 'https://www.sephora.com/product/genie-in-bottle-illuminating-nail-tone-perfector-P399327?skuId=1723352&icid2=products grid:p399327:product']"
"devacurl
","['DevaCurl', 'https://www.sephora.com/product/devacurl-the-essential-starter-kit-for-fine-waves-curls-coils-P473298?skuId=2485928&icid2=products grid:p473298:product']"
"devacurl
","['DevaCurl', 'https://www.sephora.com/product/devacurl-the-essential-starter-kit-for-medium-to-coarse-waves-curls-coils-P473296?skuId=2485902&icid2=products grid:p473296:product']"
"devacurl
","['DevaCurl', 'https://www.sephora.com/product/devacurl-the-essential-starter-kit-for-coarse-waves-curls-coils-P473297?skuId=2485910&icid2=products grid:p473297:product']"
"devacurl
","['DevaCurl', 'https://www.sephora.com/product/devacurl-wave-maker-lightweight-moisturizing-definer-P473289?skuId=2485811&icid2=products grid:p473289:product']"
"devacurl
","['DevaCurl', 'https://www.sephora.com/product/devacurl-frizz-fighting-volumizing-foam-lightweight-body-booster-P473290?skuId=2485829&icid2=products grid:p473290:product']"
"devacurl
","['DevaCurl', 'https://www.sephora.com/product/devacurl-styling-cream-rich-moisturizing-definer-P473287?skuId=2485787&icid2=products grid:p473287:product']"
"devacurl
","['DevaCurl', 'https://www.sephora.com/product/devacurl-supercream-ultra-rich-moisturizing-definer-P473270?skuId=2485795&icid2=products grid:p473270:product']"
"tata-harper
","['Tata Harper', 'https://www.sephora.com/product/resurfacing-mask-P379707?skuId=1540418&icid2=products grid:p379707:product']"
"tata-harper
","['Tata Harper', 'https://www.sephora.com/product/regenerating-cleanser-P379710?skuId=1647536&icid2=products grid:p379710:product']"
"tata-harper
","['Tata Harper', 'https://www.sephora.com/product/tata-harper-water-lock-moisturizer-with-skin-smoothing-peptides-P458917?skuId=2352458&icid2=products grid:p458917:product']"
"tata-harper
","['Tata Harper', 'https://www.sephora.com/product/tata-harper-superkind-softening-cleanser-P472343?skuId=2460103&icid2=products grid:p472343:product']"
"tata-harper
","['Tata Harper', 'https://www.sephora.com/product/tata-harper-mix-mask-set-P476527?skuId=2523546&icid2=products grid:p476527:product']"
"tata-harper
","['Tata Harper', 'https://www.sephora.com/product/purifying-cleanser-P392144?skuId=1676154&icid2=products grid:p392144:product']"
"tata-harper
","['Tata Harper', 'https://www.sephora.com/product/tata-harper-superkind-radiance-mask-P472342?skuId=2460111&icid2=products grid:p472342:product']"
"marc-jacobs-beauty
","['Marc Jacobs Beauty', 'https://www.sephora.com/product/enamored-hi-shine-lip-lacquer-P395105?skuId=1961655&icid2=products grid:p395105:product']"
"marc-jacobs-beauty
","['Marc Jacobs Beauty', 'https://www.sephora.com/product/o-mega-eyeshadow-P433834?skuId=2257624&icid2=products grid:p433834:product']"
"marc-jacobs-beauty
","['Marc Jacobs Beauty', 'https://www.sephora.com/product/accomplice-concealer-touch-up-stick-P442782?skuId=2207520&icid2=products grid:p442782:product']"
"marc-jacobs-beauty
","['Marc Jacobs Beauty', 'https://www.sephora.com/product/highliner-gel-crayon-P379434?skuId=1880012&icid2=products grid:p379434:product']"
"marc-jacobs-beauty
","['Marc Jacobs Beauty', 'https://www.sephora.com/product/eyeconic-eyeshadow-palette-P420951?skuId=1935659&icid2=products grid:p420951:product']"
"marc-jacobs-beauty
","['Marc Jacobs Beauty', 'https://www.sephora.com/product/le-marc-lip-creme-P392352?skuId=2036044&icid2=products grid:p392352:product']"
"marc-jacobs-beauty
","['Marc Jacobs Beauty', 'https://www.sephora.com/product/dew-drops-coconut-gel-highlighter-P24315039?skuId=2207710&icid2=products grid:p24315039:product']"
"marc-jacobs-beauty
","['Marc Jacobs Beauty', 'https://www.sephora.com/product/le-marc-liquid-lip-creme-P415510?skuId=1822519&icid2=products grid:p415510:product']"
"nest
","['NEST New York', 'https://www.sephora.com/product/nest-madagascar-vanilla-perfume-oil-P470232?skuId=2411429&icid2=products grid:p470232:product']"
"nest
","['NEST New York', 'https://www.sephora.com/product/nest-mini-perfume-oil-duo-P470229?skuId=2429900&icid2=products grid:p470229:product']"
"nest
","['NEST New York', 'https://www.sephora.com/product/nest-sunkissed-magic-hour-mini-duo-set-P457258?skuId=2317030&icid2=products grid:p457258:product']"
"nest
","['NEST New York', 'https://www.sephora.com/product/indigo-P385317?skuId=2498327&icid2=products grid:p385317:product']"
"nest
","['NEST New York', 'https://www.sephora.com/product/black-tulip-P415763?skuId=1912047&icid2=products grid:p415763:product']"
"nest
","['NEST New York', 'https://www.sephora.com/product/nest-perfume-oil-discovery-set-P478022?skuId=2497048&icid2=products grid:p478022:product']"
"nest
","['NEST New York', 'https://www.sephora.com/product/wild-poppy-P440637?skuId=2173987&icid2=products grid:p440637:product']"
"tory-burch
","['Tory Burch', 'https://www.sephora.com/product/tory-burch-P384967?skuId=1574755&icid2=products grid:p384967:product']"
"tory-burch
","['Tory Burch', 'https://www.sephora.com/product/love-relentlessly-P48696122?skuId=1887546&icid2=products grid:p48696122:product']"
"tory-burch
","['Tory Burch', 'https://www.sephora.com/product/tory-burch-rollerball-P384971?skuId=1585561&icid2=products grid:p384971:product']"
"lash-food
","['LASHFOOD', 'https://www.sephora.com/product/phyto-medic-eyelash-enhancer-P384467?skuId=1585934&icid2=products grid:p384467:product']"
"lash-food
","['LASHFOOD', 'https://www.sephora.com/product/conditioning-collagen-lash-primer-P406735?skuId=1809276&icid2=products grid:p406735:product']"
"lash-food
","['LASHFOOD', 'https://www.sephora.com/product/lash-food-lash-brow-rx-kit-P457283?skuId=2349926&icid2=products grid:p457283:product']"
"foreo
","['FOREO', 'https://www.sephora.com/product/foreo-ufo-2-P468652?skuId=2426302&icid2=products grid:p468652:product']"
"foreo
","['FOREO', 'https://www.sephora.com/product/call-it-night-revitalizing-nourishing-ufo-tm-activated-mask-P433466?skuId=2106169&icid2=products grid:p433466:product']"
"foreo
","['FOREO', 'https://www.sephora.com/product/youth-junkie-mask-P436346?skuId=2148997&icid2=products grid:p436346:product']"
"foreo
","['FOREO', 'https://www.sephora.com/product/make-my-day-hydrating-anti-pollution-ufo-tm-activated-mask-P433465?skuId=2106151&icid2=products grid:p433465:product']"
"foreo
","['FOREO', 'https://www.sephora.com/product/glow-addict-mask-P436347?skuId=2148971&icid2=products grid:p436347:product']"
"foreo
","['FOREO', 'https://www.sephora.com/product/foreo-luna-mini-3-P454821?skuId=2317865&icid2=products grid:p454821:product']"
"foreo
","['FOREO', 'https://www.sephora.com/product/foreo-luna-trade-play-plus-2-P474830?skuId=2486405&icid2=products grid:p474830:product']"
"maison-margiela
","['Maison Margiela', 'https://www.sephora.com/product/replica-by-fireplace-P404758?skuId=1788058&icid2=products grid:p404758:product']"
"maison-margiela
","['Maison Margiela', 'https://www.sephora.com/product/maison-margiela-replica-when-rain-stops-P479498?skuId=2471514&icid2=products grid:p479498:product']"
"maison-margiela
","['Maison Margiela', 'https://www.sephora.com/product/maison-margiela-replica-memory-box-set-P480182?skuId=2543767&icid2=products grid:p480182:product']"
"maison-margiela
","['Maison Margiela', 'https://www.sephora.com/product/replica-jazz-club-P385350?skuId=1602259&icid2=products grid:p385350:product']"
"maison-margiela
","['Maison Margiela', 'https://www.sephora.com/product/replica-lazy-sunday-morning-P385354?skuId=1602275&icid2=products grid:p385354:product']"
"maison-margiela
","['Maison Margiela', 'https://www.sephora.com/product/replica-beach-walk-P385358?skuId=1593144&icid2=products grid:p385358:product']"
"maison-margiela
","['Maison Margiela', 'https://www.sephora.com/product/maison-margiela-replica-springtime-in-park-P454109?skuId=2316255&icid2=products grid:p454109:product']"
"hum-nutrition
","['HUM Nutrition', 'https://www.sephora.com/product/daily-cleanse-supplements-P386754?skuId=1614759&icid2=products grid:p386754:product']"
"hum-nutrition
","['HUM Nutrition', 'https://www.sephora.com/product/skin-heroes-pre-probiotic-clear-skin-supplement-P443349?skuId=2356756&icid2=products grid:p443349:product']"
"hum-nutrition
","['HUM Nutrition', 'https://www.sephora.com/product/flatter-me-supplements-P394826?skuId=1698844&icid2=products grid:p394826:product']"
"hum-nutrition
","['HUM Nutrition', 'https://www.sephora.com/product/hum-nutrition-private-party-supports-vaginal-urinary-tract-health-P457510?skuId=2355287&icid2=products grid:p457510:product']"
"hum-nutrition
","['HUM Nutrition', 'https://www.sephora.com/product/hum-nutrition-counter-cravings-trade-helps-reduce-cravings-boosts-metabolism-P474839?skuId=2355279&icid2=products grid:p474839:product']"
"hum-nutrition
","['HUM Nutrition', 'https://www.sephora.com/product/glow-sweet-glow-P431847?skuId=2065894&icid2=products grid:p431847:product']"
"hum-nutrition
","['HUM Nutrition', 'https://www.sephora.com/product/beauty-zzzz-P407387?skuId=1817287&icid2=products grid:p407387:product']"
"aerin-perfume
","['AERIN', 'https://www.sephora.com/product/mediterranean-honeysuckle-P405269?skuId=1794585&icid2=products grid:p405269:product']"
"aerin-perfume
","['AERIN', 'https://www.sephora.com/product/ikat-jasmine-P388762?skuId=1738582&icid2=products grid:p388762:product']"
"aerin-perfume
","['AERIN', 'https://www.sephora.com/product/hibiscus-palm-P428454?skuId=2039121&icid2=products grid:p428454:product']"
"aerin-perfume
","['AERIN', 'https://www.sephora.com/product/rose-de-grasse-P433906?skuId=1699222&icid2=products grid:p433906:product']"
"aerin-perfume
","['AERIN', 'https://www.sephora.com/product/lilac-path-P388766?skuId=1639236&icid2=products grid:p388766:product']"
"aerin-perfume
","['AERIN', 'https://www.sephora.com/product/amber-musk-P388770?skuId=1639228&icid2=products grid:p388770:product']"
"aerin-perfume
","['AERIN', 'https://www.sephora.com/product/aerin-perfume-wild-geranium-P454825?skuId=2317881&icid2=products grid:p454825:product']"
"nudestix
","['NUDESTIX', 'https://www.sephora.com/product/nudies-all-over-face-color-P419107?skuId=2467520&icid2=products grid:p419107:product']"
"nudestix
","['NUDESTIX', 'https://www.sephora.com/product/nudestix-mini-nudies-roses-n-honey-nudes-3pc-kit-P478523?skuId=2467561&icid2=products grid:p478523:product']"
"nudestix
","['NUDESTIX', 'https://www.sephora.com/product/nudies-bloom-all-over-dewy-color-P444609?skuId=2467512&icid2=products grid:p444609:product']"
"nudestix
","['NUDESTIX', 'https://www.sephora.com/product/nudies-all-over-face-color-bronze-glow-P417912?skuId=2467546&icid2=products grid:p417912:product']"
"nudestix
","['NUDESTIX', 'https://www.sephora.com/product/nudestix-glow-nude-skin-2pcs-P463096?skuId=2390185&icid2=products grid:p463096:product']"
"nudestix
","['NUDESTIX', 'https://www.sephora.com/product/nudestix-sunset-nudeset-3pce-P457828?skuId=2327476&icid2=products grid:p457828:product']"
"nudestix
","['NUDESTIX', 'https://www.sephora.com/product/gel-color-lip-cheek-balm-P408286?skuId=2228856&icid2=products grid:p408286:product']"
"briogeo
","['Briogeo', 'https://www.sephora.com/product/briogeo-don-t-despair-repar-rice-water-protein-moisture-strengthening-treatment-P479700?skuId=2538908&icid2=products grid:p479700:product']"
"briogeo
","['Briogeo', 'https://www.sephora.com/product/scalp-revival-charcoal-coconut-oil-micro-exfoliating-shampoo-P418507?skuId=1895580&icid2=products grid:p418507:product']"
"briogeo
","['Briogeo', 'https://www.sephora.com/product/dont-despair-repair-deep-conditioning-hair-mask-P388628?skuId=1784636&icid2=products grid:p388628:product']"
"briogeo
","['Briogeo', 'https://www.sephora.com/product/briogeo-don-t-despair-repair-trade-vegan-apple-honey-hydration-hair-repair-value-set-P475075?skuId=2494961&icid2=products grid:p475075:product']"
"briogeo
","['Briogeo', 'https://www.sephora.com/product/briogeo-scalp-revival-trade-soothing-solutions-value-set-for-dirty-itchy-oily-scalp-P470202?skuId=2444081&icid2=products grid:p470202:product']"
"briogeo
","['Briogeo', 'https://www.sephora.com/product/briogeo-strength-don-t-despair-repair-strength-repair-solutions-set-P479735?skuId=2540359&icid2=products grid:p479735:product']"
"briogeo
","['Briogeo', 'https://www.sephora.com/product/briogeo-don-t-despair-repair-super-moisture-conditioner-P467242?skuId=2424265&icid2=products grid:p467242:product']"
"christian-louboutin-beauty
","['Christian Louboutin', 'https://www.sephora.com/product/velvet-matte-lip-colour-P400560?skuId=1750140&icid2=products grid:p400560:product']"
"christian-louboutin-beauty
","['Christian Louboutin', 'https://www.sephora.com/product/silky-satin-lip-colour-P400556?skuId=2149193&icid2=products grid:p400556:product']"
"christian-louboutin-beauty
","['Christian Louboutin', 'https://www.sephora.com/product/sheer-voile-lip-colour-P400558?skuId=1750074&icid2=products grid:p400558:product']"
"christian-louboutin-beauty
","['Christian Louboutin', 'https://www.sephora.com/product/rouge-louboutin-P388556?skuId=1652155&icid2=products grid:p388556:product']"
"christian-louboutin-beauty
","['Christian Louboutin', 'https://www.sephora.com/product/loubilac-lip-lacquer-P409757?skuId=1842293&icid2=products grid:p409757:product']"
"velour-lashes
","['Velour Lashes', 'https://www.sephora.com/product/the-effortless-kit-P429278?skuId=2044006&icid2=products grid:p429278:product']"
"velour-lashes
","['Velour Lashes', 'https://www.sephora.com/product/effortless-lash-collection-P429277?skuId=2203487&icid2=products grid:p429277:product']"
"velour-lashes
","['Velour Lashes', 'https://www.sephora.com/product/velour-lashes-magnetic-effortless-no-trim-natural-lash-collection-P477379?skuId=2531549&icid2=products grid:p477379:product']"
"velour-lashes
","['Velour Lashes', 'https://www.sephora.com/product/fluff-n-glam-collection-P449091?skuId=2274785&icid2=products grid:p449091:product']"
"velour-lashes
","['Velour Lashes', 'https://www.sephora.com/product/velour-lashes-vegan-luxe-collection-ultra-luxe-vegan-mink-lashes-P468423?skuId=2427136&icid2=products grid:p468423:product']"
"velour-lashes
","['Velour Lashes', 'https://www.sephora.com/product/too-easy-lash-applicator-P420514?skuId=1927698&icid2=products grid:p420514:product']"
"velour-lashes
","['Velour Lashes', 'https://www.sephora.com/product/velour-lashes-magnetic-efforltess-kit-no-trim-no-measure-magnetic-lash-kit-P477378?skuId=2474476&icid2=products grid:p477378:product']"
"velour-lashes
","['Velour Lashes', 'https://www.sephora.com/product/velour-lashes-lash-go-eyeliner-3-in-1-eyeliner-magnetic-lash-adhesive-P477377?skuId=2474484&icid2=products grid:p477377:product']"
